WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
17,Istanbul,Istanbul Cup,20/04/2022,WTA250,Outdoor,Clay,1st Round,3,Peterson R.,Mertens E.,76,23,811,1840,7,5,4,1,,,1,0,Retired,3.2,1.36,3.28,1.38,3.28,1.42,3.03,1.38
17,Istanbul,Istanbul Cup,20/04/2022,WTA250,Outdoor,Clay,1st Round,3,Putintseva Y.,Linette M.,51,57,1121,1061,7,6,6,4,,,2,0,Completed,1.66,2.2,1.78,2.15,1.82,2.21,1.72,2.1
17,Istanbul,Istanbul Cup,20/04/2022,WTA250,Outdoor,Clay,1st Round,3,Potapova A.,Bartunkova N.,122,408,538,125,6,1,6,4,,,2,0,Completed,1.16,5,1.2,5.14,1.22,5.2,1.18,4.72
17,Istanbul,Istanbul Cup,20/04/2022,WTA250,Outdoor,Clay,1st Round,3,Martic P.,Kalinina A.,60,36,1029,1273,3,6,7,5,7,6,2,1,Completed,2.3,1.61,2.69,1.52,2.7,1.67,2.37,1.58
17,Istanbul,Istanbul Cup,20/04/2022,WTA250,Outdoor,Clay,1st Round,3,Tsurenko L.,Schmiedlova A.,135,87,490,741,6,0,6,2,,,2,0,Completed,2,1.8,2.1,1.81,2.19,1.86,2.02,1.78
17,Istanbul,Istanbul Cup,20/04/2022,WTA250,Outdoor,Clay,2nd Round,3,Bondar A.,Parrizas Diaz N.,72,54,894,1075,6,4,6,2,,,2,0,Completed,1.9,1.9,1.91,1.99,2,2,1.87,1.92
17,Istanbul,Istanbul Cup,20/04/2022,WTA250,Outdoor,Clay,2nd Round,3,Grabher J.,Teichmann J.,194,37,345,1269,6,4,6,4,,,2,0,Completed,4.5,1.2,3.97,1.29,4.66,1.3,3.84,1.26
17,Istanbul,Istanbul Cup,20/04/2022,WTA250,Outdoor,Clay,2nd Round,3,Cirstea S.,Rus A.,24,74,1840,863,3,6,6,1,7,5,2,1,Completed,1.4,3,1.43,3.07,1.44,3.1,1.4,2.91
17,Istanbul,Istanbul Cup,21/04/2022,WTA250,Outdoor,Clay,2nd Round,3,Tomljanovic A.,Tsurenko L.,41,135,1206,490,6,4,1,0,,,1,0,Retired,1.66,2.2,1.72,2.25,1.78,2.25,1.68,2.17
17,Istanbul,Istanbul Cup,21/04/2022,WTA250,Outdoor,Clay,2nd Round,3,Sorribes Tormo S.,Gracheva V.,47,73,1135,876,6,2,6,1,,,2,0,Completed,1.44,2.75,1.43,3.07,1.45,3.1,1.41,2.87
17,Istanbul,Istanbul Cup,21/04/2022,WTA250,Outdoor,Clay,2nd Round,3,Putintseva Y.,Peterson R.,51,76,1121,811,6,2,6,0,,,2,0,Completed,1.61,2.3,1.66,2.37,1.7,2.41,1.62,2.29
17,Istanbul,Istanbul Cup,21/04/2022,WTA250,Outdoor,Clay,2nd Round,3,Potapova A.,Martic P.,122,60,538,1029,6,2,6,3,,,2,0,Completed,2.3,1.61,2.37,1.66,2.49,1.73,2.32,1.6
17,Istanbul,Istanbul Cup,21/04/2022,WTA250,Outdoor,Clay,2nd Round,3,Kudermetova V.,Bogdan A.,29,90,1675,710,,,,,,,,,Walkover,1.33,3.4,1.33,3.68,1.35,3.7,1.31,3.39
17,Istanbul,Istanbul Cup,22/04/2022,WTA250,Outdoor,Clay,Quarterfinals,3,Putintseva Y.,Tomljanovic A.,51,41,1121,1206,5,7,6,2,6,4,2,1,Completed,1.44,2.75,1.48,2.87,1.57,2.87,1.47,2.68
17,Istanbul,Istanbul Cup,22/04/2022,WTA250,Outdoor,Clay,Quarterfinals,3,Potapova A.,Sorribes Tormo S.,122,47,538,1135,6,2,6,2,,,2,0,Completed,3,1.4,3.5,1.35,3.5,1.46,2.96,1.39
17,Istanbul,Istanbul Cup,22/04/2022,WTA250,Outdoor,Clay,Quarterfinals,3,Cirstea S.,Grabher J.,24,194,1840,345,7,5,6,1,,,2,0,Completed,1.28,3.75,1.34,3.63,1.4,4.2,1.28,3.64
17,Istanbul,Istanbul Cup,22/04/2022,WTA250,Outdoor,Clay,Quarterfinals,3,Kudermetova V.,Bondar A.,29,72,1675,894,7,6,7,6,,,2,0,Completed,1.3,3.5,1.32,3.71,1.33,3.82,1.3,3.51
17,Istanbul,Istanbul Cup,23/04/2022,WTA250,Outdoor,Clay,Semifinals,3,Potapova A.,Putintseva Y.,122,51,538,1121,2,6,6,2,6,2,2,1,Completed,2.1,1.72,2.2,1.75,2.2,1.84,2.12,1.73
17,Istanbul,Istanbul Cup,23/04/2022,WTA250,Outdoor,Clay,Semifinals,3,Kudermetova V.,Cirstea S.,29,24,1675,1840,6,3,6,3,,,2,0,Completed,1.72,2.1,1.7,2.3,1.83,2.3,1.7,2.15
17,Istanbul,Istanbul Cup,24/04/2022,WTA250,Outdoor,Clay,The Final,3,Potapova A.,Kudermetova V.,122,29,538,1675,6,3,6,1,,,2,0,Completed,2.75,1.44,2.8,1.5,2.85,1.5,2.7,1.46
18,Stuttgart,Porsche Tennis Grand Prix,18/04/2022,WTA500,Indoor,Clay,1st Round,3,Alexandrova E.,Zhang S.,39,40,1211,1210,7,6,7,6,,,2,0,Completed,1.36,3.2,1.39,3.22,1.44,3.42,1.35,3.17
18,Stuttgart,Porsche Tennis Grand Prix,18/04/2022,WTA500,Indoor,Clay,1st Round,3,Samsonova L.,Paquet C.,31,103,1532,641,6,0,6,0,,,2,0,Completed,1.4,3,1.41,3.12,1.42,3.2,1.38,3.01
18,Stuttgart,Porsche Tennis Grand Prix,19/04/2022,WTA500,Indoor,Clay,1st Round,3,Lys E.,Golubic V.,342,38,165,1211,5,7,7,5,7,5,2,1,Completed,4.33,1.22,4.18,1.24,4.49,1.29,4.2,1.22
18,Stuttgart,Porsche Tennis Grand Prix,19/04/2022,WTA500,Indoor,Clay,1st Round,3,Korpatsch T.,Giorgi C.,118,30,560,1603,3,6,7,6,6,1,2,1,Completed,,,,,2.75,1.45,2.75,1.45
18,Stuttgart,Porsche Tennis Grand Prix,19/04/2022,WTA500,Indoor,Clay,1st Round,3,Jabeur O.,Vondrousova M.,10,32,3015,1457,4,6,6,2,6,3,2,1,Completed,1.8,2,1.88,2.01,1.99,2.05,1.81,1.98
18,Stuttgart,Porsche Tennis Grand Prix,19/04/2022,WTA500,Indoor,Clay,1st Round,3,Rybakina E.,Schunk N.,19,224,2261,304,7,6,7,5,,,2,0,Completed,1.11,6.5,1.14,6.54,1.17,7,1.12,6.16
18,Stuttgart,Porsche Tennis Grand Prix,19/04/2022,WTA500,Indoor,Clay,1st Round,3,Andreescu B.,Niemeier J.,121,108,548,609,7,6,6,3,,,2,0,Completed,1.8,2,1.88,2,1.95,2.06,1.86,1.94
18,Stuttgart,Porsche Tennis Grand Prix,19/04/2022,WTA500,Indoor,Clay,1st Round,3,Kasatkina D.,Gauff C.,26,16,1770,2300,6,4,6,2,,,2,0,Completed,2.75,1.44,3.06,1.42,3.06,1.46,2.84,1.42
18,Stuttgart,Porsche Tennis Grand Prix,20/04/2022,WTA500,Indoor,Clay,1st Round,3,Pliskova Ka.,Kvitova P.,7,28,4252,1690,6,4,4,6,7,6,2,1,Completed,2.37,1.57,2.56,1.57,2.56,1.64,2.4,1.56
18,Stuttgart,Porsche Tennis Grand Prix,20/04/2022,WTA500,Indoor,Clay,1st Round,3,Raducanu E.,Sanders S.,12,197,2698,339,6,1,6,2,,,2,0,Completed,1.61,2.3,1.63,2.4,1.75,2.51,1.63,2.27
18,Stuttgart,Porsche Tennis Grand Prix,20/04/2022,WTA500,Indoor,Clay,1st Round,3,Kontaveit A.,Kerber A.,6,17,4511,2297,3,6,6,4,6,4,2,1,Completed,1.36,3.2,1.34,3.55,1.38,3.55,1.32,3.29
18,Stuttgart,Porsche Tennis Grand Prix,20/04/2022,WTA500,Indoor,Clay,1st Round,3,Siegemund L.,Zidansek T.,231,27,294,1756,6,3,6,3,,,2,0,Completed,3.4,1.33,3.56,1.34,3.58,1.36,3.29,1.33
18,Stuttgart,Porsche Tennis Grand Prix,20/04/2022,WTA500,Indoor,Clay,2nd Round,3,Swiatek I.,Lys E.,1,342,6711,165,6,1,6,1,,,2,0,Completed,1.01,21,1.02,25.04,1.03,25.04,1.01,17.63
18,Stuttgart,Porsche Tennis Grand Prix,21/04/2022,WTA500,Indoor,Clay,2nd Round,3,Badosa P.,Rybakina E.,3,19,4885,2261,6,2,4,6,7,6,2,1,Completed,1.53,2.5,1.57,2.57,1.64,2.88,1.54,2.47
18,Stuttgart,Porsche Tennis Grand Prix,21/04/2022,WTA500,Indoor,Clay,2nd Round,3,Jabeur O.,Kasatkina D.,10,26,3015,1770,6,3,6,3,,,2,0,Completed,1.33,3.4,1.37,3.39,1.5,3.43,1.34,3.23
18,Stuttgart,Porsche Tennis Grand Prix,21/04/2022,WTA500,Indoor,Clay,2nd Round,3,Sabalenka A.,Andreescu B.,4,121,4711,548,6,1,3,6,6,2,2,1,Completed,1.44,2.75,1.51,2.75,1.58,2.8,1.47,2.67
18,Stuttgart,Porsche Tennis Grand Prix,21/04/2022,WTA500,Indoor,Clay,2nd Round,3,Samsonova L.,Pliskova Ka.,31,7,1532,4252,6,4,6,4,,,2,0,Completed,2,1.8,1.99,1.91,2.07,2.03,1.94,1.84
18,Stuttgart,Porsche Tennis Grand Prix,21/04/2022,WTA500,Indoor,Clay,2nd Round,3,Siegemund L.,Sakkari M.,231,5,294,4705,6,4,3,1,,,1,0,Retired,6,1.12,5.93,1.17,6.15,1.19,5.45,1.15
18,Stuttgart,Porsche Tennis Grand Prix,21/04/2022,WTA500,Indoor,Clay,2nd Round,3,Raducanu E.,Korpatsch T.,12,118,2698,560,6,0,2,6,6,1,2,1,Completed,1.5,2.62,1.45,3,1.57,3,1.47,2.6
18,Stuttgart,Porsche Tennis Grand Prix,21/04/2022,WTA500,Indoor,Clay,2nd Round,3,Kontaveit A.,Alexandrova E.,6,39,4511,1211,2,6,6,3,7,6,2,1,Completed,1.5,2.62,1.48,2.86,1.51,2.92,1.46,2.7
18,Stuttgart,Porsche Tennis Grand Prix,22/04/2022,WTA500,Indoor,Clay,Quarterfinals,3,Badosa P.,Jabeur O.,3,10,4885,3015,7,6,1,6,6,3,2,1,Completed,1.8,2,1.85,2.06,1.96,2.11,1.81,1.99
18,Stuttgart,Porsche Tennis Grand Prix,22/04/2022,WTA500,Indoor,Clay,Quarterfinals,3,Sabalenka A.,Kontaveit A.,4,6,4711,4511,6,4,3,6,6,1,2,1,Completed,1.8,2,1.82,2.1,1.86,2.15,1.78,2.03
18,Stuttgart,Porsche Tennis Grand Prix,22/04/2022,WTA500,Indoor,Clay,Quarterfinals,3,Samsonova L.,Siegemund L.,31,231,1532,294,7,5,6,3,,,2,0,Completed,1.44,2.75,1.43,3.06,1.46,3.06,1.42,2.85
18,Stuttgart,Porsche Tennis Grand Prix,22/04/2022,WTA500,Indoor,Clay,Quarterfinals,3,Swiatek I.,Raducanu E.,1,12,6711,2698,6,4,6,4,,,2,0,Completed,1.07,9,1.07,11.52,1.09,11.86,1.06,8.95
18,Stuttgart,Porsche Tennis Grand Prix,23/04/2022,WTA500,Indoor,Clay,Semifinals,3,Sabalenka A.,Badosa P.,4,3,4711,4885,7,6,6,4,,,2,0,Completed,2,1.8,2.12,1.81,2.23,1.89,2.06,1.76
18,Stuttgart,Porsche Tennis Grand Prix,23/04/2022,WTA500,Indoor,Clay,Semifinals,3,Swiatek I.,Samsonova L.,1,31,6711,1532,6,7,6,4,7,5,2,1,Completed,1.08,8,1.08,9.98,1.13,9.98,1.07,8.25
18,Stuttgart,Porsche Tennis Grand Prix,24/04/2022,WTA500,Indoor,Clay,The Final,3,Swiatek I.,Sabalenka A.,1,4,6711,4711,6,2,6,2,,,2,0,Completed,1.4,3,1.45,2.97,1.49,3.01,1.41,2.89
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Jabeur O.,Paolini J.,10,46,3015,1159,7,6,6,1,,,2,0,Completed,1.16,5,1.15,6.34,1.18,6.7,1.15,5.49
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Parrizas Diaz N.,Cirstea S.,52,27,1075,1670,6,4,6,2,,,2,0,Completed,3.2,1.36,3.94,1.29,3.94,1.38,3.25,1.34
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Muchova K.,Zheng Q.,67,72,957,897,1,6,6,3,6,4,2,1,Completed,1.61,2.3,1.74,2.21,1.74,2.4,1.64,2.26
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Azarenka V.,Golubic V.,17,39,2281,1211,7,6,6,3,,,2,0,Completed,1.36,3.2,1.36,3.41,1.45,3.55,1.35,3.2
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Halep S.,Zhang S.,21,40,1972,1210,6,2,6,3,,,2,0,Completed,1.11,6.5,1.13,6.92,1.13,7.35,1.11,6.53
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Bencic B.,Begu I.,13,62,2561,1004,6,4,6,1,,,2,0,Completed,1.36,3.2,1.43,3.02,1.43,3.58,1.36,3.1
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Yastremska D.,Minnen G.,92,79,709,800,6,3,0,2,,,1,0,Retired,1.28,3.75,1.3,3.83,1.3,3.84,1.28,3.61
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Zidansek T.,Haddad Maia B.,24,65,1756,980,6,2,6,3,,,2,0,Completed,1.66,2.2,1.65,2.35,1.69,2.35,1.63,2.27
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Badosa P.,Kudermetova V.,2,25,5045,1745,6,3,6,0,,,2,0,Completed,1.4,3,1.39,3.22,1.41,3.38,1.37,3.04
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Gauff C.,Schmiedlova A.,16,89,2300,741,6,0,6,2,,,2,0,Completed,1.22,4.33,1.24,4.5,1.25,4.5,1.22,4.24
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Martic P.,Samsonova L.,58,26,1058,1702,7,6,6,1,,,2,0,Completed,2.37,1.57,2.31,1.68,2.5,1.7,2.26,1.64
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Gracheva V.,Cornet A.,73,34,876,1315,1,6,7,5,7,5,2,1,Completed,2.2,1.66,2.19,1.75,2.33,1.78,2.15,1.69
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Alexandrova E.,Ostapenko J.,45,12,1166,2780,6,2,4,6,6,4,2,1,Completed,1.72,2.1,1.7,2.27,1.82,2.33,1.69,2.17
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Anisimova A.,Sabalenka A.,33,4,1320,4711,6,2,3,6,6,4,2,1,Completed,2.1,1.72,2.2,1.74,2.2,1.83,2.1,1.73
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Bouzkova M.,Pliskova Ka.,77,7,807,4207,6,4,7,5,,,2,0,Completed,2.2,1.66,2.09,1.81,2.23,1.81,2.1,1.73
19,Madrid,Mutua Madrid Open,28/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Putintseva Y.,Rogers S.,44,48,1176,1134,7,5,7,5,,,2,0,Completed,1.57,2.37,1.56,2.56,1.6,2.6,1.55,2.43
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Kasatkina D.,Bondar A.,23,68,1770,934,4,6,6,4,6,3,2,1,Completed,1.57,2.37,1.58,2.52,1.62,2.52,1.56,2.4
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Rybakina E.,Dodin O.,18,93,2261,708,6,2,7,5,,,2,0,Completed,1.16,5,1.19,5.38,1.19,5.5,1.17,5.05
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Teichmann J.,Kvitova P.,35,30,1298,1645,6,3,7,5,,,2,0,Completed,2.37,1.57,2.58,1.56,2.58,1.62,2.42,1.56
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Pegula J.,Giorgi C.,14,31,2510,1603,7,5,2,6,7,5,2,1,Completed,1.5,2.62,1.56,2.56,1.56,2.92,1.48,2.62
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Fernandez L.A.,Petkovic A.,20,64,2151,987,6,1,1,6,6,4,2,1,Completed,1.44,2.75,1.44,2.99,1.5,2.99,1.47,2.68
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Sakkari M.,Keys M.,5,22,4651,1958,6,7,6,3,6,4,2,1,Completed,1.44,2.75,1.47,2.87,1.53,3.02,1.43,2.81
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Kostyuk M.,Tauson C.,60,41,1015,1204,6,3,6,2,,,2,0,Completed,1.8,2,1.85,2.04,2,2.1,1.81,1.99
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Collins D.,Puig M.,8,N/A,3151,N/A,7,5,6,0,,,2,0,Completed,1.08,8,1.1,8.1,1.1,9.9,1.08,7.55
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Kanepi K.,Fruhvirtova L.,55,205,1063,325,6,3,6,4,,,2,0,Completed,1.44,2.75,1.5,2.76,1.55,2.96,1.45,2.72
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Siniakova K.,Konjuh A.,51,66,1108,973,0,6,6,4,6,2,2,1,Completed,1.8,2,1.76,2.17,1.89,2.17,1.77,2.04
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Muguruza G.,Tomljanovic A.,9,38,3070,1236,7,5,6,2,,,2,0,Completed,1.44,2.75,1.46,2.9,1.48,3.15,1.44,2.77
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Andreescu B.,Riske A.,111,42,603,1201,6,4,3,6,6,0,2,1,Completed,1.36,3.2,1.41,3.14,1.46,3.38,1.37,3.05
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Kalinina A.,Stephens S.,37,43,1273,1183,7,5,6,4,,,2,0,Completed,1.61,2.3,1.67,2.33,1.67,2.7,1.61,2.32
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Osaka N.,Potapova A.,36,78,1296,806,6,3,6,1,,,2,0,Completed,1.61,2.3,1.67,2.33,1.69,2.4,1.62,2.28
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Raducanu E.,Martincova T.,11,49,2797,1128,7,6,6,0,,,2,0,Completed,1.5,2.62,1.48,2.82,1.53,3.1,1.48,2.64
19,Madrid,Mutua Madrid Open,29/04/2022,WTA1000,Outdoor,Clay,1st Round,3,Sorribes Tormo S.,Pavlyuchenkova A.,47,15,1140,2472,6,3,2,6,6,3,2,1,Completed,1.5,2.62,1.56,2.59,1.56,2.62,1.51,2.53
19,Madrid,Mutua Madrid Open,30/04/2022,WTA1000,Outdoor,Clay,2nd Round,3,Azarenka V.,Zidansek T.,17,24,2281,1756,3,6,6,1,6,3,2,1,Completed,1.44,2.75,1.6,2.51,1.6,2.75,1.51,2.51
19,Madrid,Mutua Madrid Open,30/04/2022,WTA1000,Outdoor,Clay,2nd Round,3,Bouzkova M.,Yastremska D.,77,92,807,709,3,6,7,6,6,1,2,1,Completed,1.8,2,1.92,1.98,1.98,2.05,1.83,1.96
19,Madrid,Mutua Madrid Open,30/04/2022,WTA1000,Outdoor,Clay,2nd Round,3,Alexandrova E.,Parrizas Diaz N.,45,52,1166,1075,6,4,7,5,,,2,0,Completed,1.28,3.75,1.3,3.88,1.33,3.88,1.29,3.54
19,Madrid,Mutua Madrid Open,30/04/2022,WTA1000,Outdoor,Clay,2nd Round,3,Bencic B.,Muchova K.,13,67,2561,957,6,3,4,6,7,5,2,1,Completed,1.36,3.2,1.36,3.45,1.36,3.74,1.33,3.29
19,Madrid,Mutua Madrid Open,30/04/2022,WTA1000,Outdoor,Clay,2nd Round,3,Anisimova A.,Martic P.,33,58,1320,1058,3,6,6,3,6,2,2,1,Completed,1.36,3.2,1.45,2.97,1.57,3.3,1.39,2.98
19,Madrid,Mutua Madrid Open,30/04/2022,WTA1000,Outdoor,Clay,2nd Round,3,Jabeur O.,Gracheva V.,10,73,3015,876,7,5,0,6,6,4,2,1,Completed,1.14,5.5,1.15,6.53,1.17,6.75,1.13,5.92
19,Madrid,Mutua Madrid Open,30/04/2022,WTA1000,Outdoor,Clay,2nd Round,3,Halep S.,Badosa P.,21,2,1972,5045,6,3,6,1,,,2,0,Completed,2.1,1.72,2.15,1.79,2.15,1.82,2.09,1.74
19,Madrid,Mutua Madrid Open,30/04/2022,WTA1000,Outdoor,Clay,2nd Round,3,Gauff C.,Putintseva Y.,16,44,2300,1176,6,1,2,6,6,4,2,1,Completed,1.44,2.75,1.44,3.04,1.5,3.06,1.43,2.8
19,Madrid,Mutua Madrid Open,01/05/2022,WTA1000,Outdoor,Clay,2nd Round,3,Andreescu B.,Collins D.,111,8,603,3151,6,1,6,1,,,2,0,Completed,2.5,1.53,2.62,1.56,2.62,1.6,2.49,1.53
19,Madrid,Mutua Madrid Open,01/05/2022,WTA1000,Outdoor,Clay,2nd Round,3,Kalinina A.,Muguruza G.,37,9,1273,3070,6,3,6,0,,,2,0,Completed,2.37,1.57,2.66,1.54,2.75,1.64,2.46,1.54
19,Madrid,Mutua Madrid Open,01/05/2022,WTA1000,Outdoor,Clay,2nd Round,3,Pegula J.,Kanepi K.,14,55,2510,1063,6,3,6,3,,,2,0,Completed,1.72,2.1,1.77,2.17,1.77,2.3,1.68,2.18
19,Madrid,Mutua Madrid Open,01/05/2022,WTA1000,Outdoor,Clay,2nd Round,3,Teichmann J.,Fernandez L.A.,35,20,1298,2151,6,4,6,4,,,2,0,Completed,1.9,1.9,1.98,1.93,2,1.95,1.92,1.88
19,Madrid,Mutua Madrid Open,01/05/2022,WTA1000,Outdoor,Clay,2nd Round,3,Raducanu E.,Kostyuk M.,11,60,2797,1015,6,2,6,1,,,2,0,Completed,2,1.8,2.04,1.87,2.04,2,1.95,1.85
19,Madrid,Mutua Madrid Open,01/05/2022,WTA1000,Outdoor,Clay,2nd Round,3,Rybakina E.,Siniakova K.,18,51,2261,1108,6,0,1,0,,,1,0,Retired,1.2,4.5,1.28,4.14,1.28,4.65,1.24,4.03
19,Madrid,Mutua Madrid Open,01/05/2022,WTA1000,Outdoor,Clay,2nd Round,3,Kasatkina D.,Sakkari M.,23,5,1770,4651,3,6,6,3,6,1,2,1,Completed,2.75,1.44,2.97,1.45,3.01,1.45,2.81,1.43
19,Madrid,Mutua Madrid Open,01/05/2022,WTA1000,Outdoor,Clay,2nd Round,3,Sorribes Tormo S.,Osaka N.,47,36,1140,1296,6,3,6,1,,,2,0,Completed,3.2,1.36,3.61,1.34,3.92,1.37,3.36,1.32
19,Madrid,Mutua Madrid Open,02/05/2022,WTA1000,Outdoor,Clay,3rd Round,3,Jabeur O.,Bencic B.,10,13,3015,2561,6,2,3,6,6,2,2,1,Completed,2.2,1.66,2.14,1.79,2.28,1.8,2.11,1.74
19,Madrid,Mutua Madrid Open,02/05/2022,WTA1000,Outdoor,Clay,3rd Round,3,Halep S.,Gauff C.,21,16,1972,2300,6,4,6,4,,,2,0,Completed,1.25,4,1.26,4.38,1.29,4.46,1.24,3.98
19,Madrid,Mutua Madrid Open,02/05/2022,WTA1000,Outdoor,Clay,3rd Round,3,Alexandrova E.,Bouzkova M.,45,77,1166,807,6,7,6,0,7,5,2,1,Completed,1.5,2.62,1.55,2.63,1.57,2.75,1.5,2.56
19,Madrid,Mutua Madrid Open,02/05/2022,WTA1000,Outdoor,Clay,3rd Round,3,Anisimova A.,Azarenka V.,33,17,1320,2281,6,1,6,4,,,2,0,Completed,1.61,2.3,1.64,2.42,1.65,2.54,1.6,2.33
19,Madrid,Mutua Madrid Open,03/05/2022,WTA1000,Outdoor,Clay,3rd Round,3,Sorribes Tormo S.,Kasatkina D.,47,23,1140,1770,6,4,1,6,6,3,2,1,Completed,2.2,1.66,2.18,1.76,2.28,1.76,2.17,1.69
19,Madrid,Mutua Madrid Open,03/05/2022,WTA1000,Outdoor,Clay,3rd Round,3,Pegula J.,Andreescu B.,14,111,2510,603,7,5,6,1,,,2,0,Completed,1.9,1.9,2.07,1.85,2.1,1.92,1.96,1.84
19,Madrid,Mutua Madrid Open,03/05/2022,WTA1000,Outdoor,Clay,3rd Round,3,Teichmann J.,Rybakina E.,35,18,1298,2261,6,3,6,1,,,2,0,Completed,3.2,1.36,3.05,1.44,3.45,1.44,3.06,1.38
19,Madrid,Mutua Madrid Open,03/05/2022,WTA1000,Outdoor,Clay,3rd Round,3,Kalinina A.,Raducanu E.,37,11,1273,2797,6,2,2,6,6,4,2,1,Completed,2.3,1.61,2.3,1.69,2.4,1.71,2.27,1.63
19,Madrid,Mutua Madrid Open,04/05/2022,WTA1000,Outdoor,Clay,Quarterfinals,3,Jabeur O.,Halep S.,10,21,3015,1972,6,3,6,2,,,2,0,Completed,2.62,1.5,2.7,1.53,2.84,1.55,2.63,1.49
19,Madrid,Mutua Madrid Open,04/05/2022,WTA1000,Outdoor,Clay,Quarterfinals,3,Alexandrova E.,Anisimova A.,45,33,1166,1320,6,4,6,3,,,2,0,Completed,2.37,1.57,2.47,1.61,2.63,1.61,2.43,1.56
19,Madrid,Mutua Madrid Open,04/05/2022,WTA1000,Outdoor,Clay,Quarterfinals,3,Teichmann J.,Kalinina A.,35,37,1298,1273,6,3,6,4,,,2,0,Completed,1.9,1.9,1.75,2.2,1.92,2.2,1.76,2.07
19,Madrid,Mutua Madrid Open,04/05/2022,WTA1000,Outdoor,Clay,Quarterfinals,3,Pegula J.,Sorribes Tormo S.,14,47,2510,1140,6,4,6,2,,,2,0,Completed,1.61,2.3,1.7,2.29,1.7,2.44,1.62,2.29
19,Madrid,Mutua Madrid Open,05/05/2022,WTA1000,Outdoor,Clay,Semifinals,3,Jabeur O.,Alexandrova E.,10,45,3015,1166,6,2,6,3,,,2,0,Completed,1.5,2.62,1.52,2.72,1.6,2.8,1.52,2.55
19,Madrid,Mutua Madrid Open,05/05/2022,WTA1000,Outdoor,Clay,Semifinals,3,Pegula J.,Teichmann J.,14,35,2510,1298,6,3,6,4,,,2,0,Completed,1.8,2,1.96,1.94,1.96,2.11,1.83,1.98
19,Madrid,Mutua Madrid Open,07/05/2022,WTA1000,Outdoor,Clay,The Final,3,Jabeur O.,Pegula J.,10,14,3015,2510,7,5,0,6,6,2,2,1,Completed,1.4,3,1.43,3.08,1.46,3.15,1.41,2.93
20,Rome,Internazionali BNL d'Italia,09/05/2022,WTA1000,Outdoor,Clay,1st Round,3,Kasatkina D.,Zidansek T.,23,24,1825,1712,6,4,6,3,,,2,0,Completed,1.53,2.5,1.56,2.57,1.58,2.6,1.53,2.48
